ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,TotalRecreationVisitors,TotalNonRecreationVisitors,TotalRecreationHours,TotalNonRecreationHours,TotalConcessionerLodging,TotalConcessionerCamping,TotalTentCampers,TotalRVCampers,TotalBackcountry,TotalNonRecreationOvernightStays,TotalMiscellaneousOvernightStays
Apostle Islands NL,1999,193260,1054,942180,267,0,0,0,0,15250,0,17846,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2000,181760,1054,949061,267,0,0,0,0,18511,0,15965,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2001,185435,1054,886993,267,0,0,0,0,19263,0,10614,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2002,169674,1054,999203,267,0,0,0,0,20028,0,16649,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2003,169699,1054,905867,267,0,0,0,0,16384,0,13394,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2004,151881,1054,779468,267,0,0,0,0,14920,0,11454,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2005,175245,1054,808333,267,0,0,0,0,15536,0,10410,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2006,189051,1054,822258,267,0,0,0,0,15000,0,10675,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2007,182396,1054,812728,267,0,0,0,0,16207,0,9429,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2008,162871,1054,629637,267,0,0,0,0,14746,0,2983,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2009,170202,1054,800609,267,0,0,0,0,15766,0,11823,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2010,156945,1054,712372,267,0,0,0,0,15533,0,8825,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2011,176040,1054,753131,267,0,0,0,0,14665,0,9349,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2012,163419,1054,719940,263,0,0,0,0,14376,0,9114,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2013,148556,1054,683708,263,0,0,0,0,14064,0,9066,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2014,290059,1054,923004,263,0,0,0,0,12795,0,7745,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2015,232662,1054,881363,263,0,0,0,0,13572,0,9060,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2016,183796,1054,757152,263,0,0,0,0,11220,0,8395,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2017,203421,1054,776818,263,0,0,0,0,11550,0,7614,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Apostle Islands NL,2018,252920,780,826760,195,0,0,0,0,10972,0,6040,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1941,50000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1942,9750,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1943,3125,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1944,5450,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1945,7850,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1946,19400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1947,25250,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1948,27750,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1949,34150,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1950,55400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1951,44900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1952,57600,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1953,63000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1954,62200,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1955,62500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1956,64200,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1957,86000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1958,78500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1959,98700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1960,124300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1961,156400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1962,152200,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1963,141000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1964,131900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1965,148800,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1966,129900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1967,122000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1968,125000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1969,129800,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1970,148300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1971,240100,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1972,260391,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1973,265000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1974,245300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1975,291900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1976,220800,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1977,263100,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1978,259000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1979,208411,0,175288,0,0,0,0,0,0,0,122,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1980,218724,0,185512,0,0,0,0,0,0,0,202,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1981,244968,0,210773,0,0,0,0,0,0,0,523,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1982,240405,0,193676,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1983,246277,0,199104,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1984,318027,0,257839,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1985,277613,0,224476,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1986,323784,0,261610,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1987,336075,0,267733,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1988,312693,0,252969,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Appomattox Court House NHP,1989,377440,0,306459,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
